experiment,training_horizon,evaluation_horizon,currency,fold,lift,moment_advantage_bps,customer_regret_cvar_95_bps,signals_per_week,lift_at_risk,cluster_rate
random,,5,TJS,wf_oos,0.8693792141362474,-3.7558543294815725,592.789645629465,1.355072463768116,1.2072062003220745,0.44919786096256686
random,,5,UZS,wf_oos,1.0718954248366013,-7.153717954775563,661.517686446361,1.5434782608695652,0.8285867072050331,0.5070422535211268
reversal,,5,AMD,wf_oos,0.9469125902165196,58.48747509131805,567.1063102988571,0.21014492753623187,1.3895546049574259,0.034482758620689655
reversal,,5,KGS,wf_oos,0.5085271317829457,28.924476182054775,570.96686287885,0.21739130434782608,0.5116962951232339,0.06666666666666667
reversal,,5,KZT,wf_oos,0.9776453055141578,42.15382364531248,726.5771358301009,0.2391304347826087,1.2726092524520227,0.030303030303030304
reversal,,5,TJS,wf_oos,1.018633540372671,57.51800922067603,575.6479847114038,0.2028985507246377,1.0401286605234816,0.03571428571428571
reversal,,5,UZS,wf_oos,0.6821152703505645,43.03886824643498,571.9589915306356,0.2391304347826087,0.6912283036043775,0.06060606060606061
seasonality,,5,AMD,wf_oos,0.7852257181942544,6.57618277222461,471.3853555821191,0.9855072463768116,1.0926584334140377,0.8382352941176471
seasonality,,5,KGS,wf_oos,0.913405421419049,1.8025968783971078,601.93420478076,1.1376811594202898,1.0755568803546225,0.8152866242038217
seasonality,,5,KZT,wf_oos,0.8325753569539925,-2.368997308284988,733.3737986022518,1.1231884057971016,0.9140121692441999,0.832258064516129
seasonality,,5,TJS,wf_oos,0.8859025032938077,6.893544165779982,611.124631727399,0.9565217391304348,1.1633348876811562,0.8333333333333334
seasonality,,5,UZS,wf_oos,1.087318380589646,5.743008799821035,732.6390213127199,1.0072463768115942,0.9471739807333935,0.8273381294964028
